COGID,PIE,WORD,LANGUAGE
56,nébʰos,head=debesis,page=118
56,nébʰos,debess,lv
56,nébʰos,debesìs,lt
56,nébʰos,νέφος,grc
56,nébʰos,*nábʰas,iir-pro
56,nébʰos,*nábʰas,inc-pro
56,nébʰos,*nábah,ira-pro
56,nébʰos,𐬥𐬀𐬠𐬀,ae
56,nébʰos,*նամ,xcl
56,nébʰos,նամ,hy
56,nébʰos,tr=niru,xvi
56,nébʰos,nebula,la
57,h₂wĺ̥h₁neh₂,-,hyx-pro
57,h₂wĺ̥h₁neh₂,գեղմն,xcl
57,h₂wĺ̥h₁neh₂,*lḗnos,grk-pro
57,h₂wĺ̥h₁neh₂,λῆνος,grc
57,h₂wĺ̥h₁neh₂,*wlānā,itc-pro
58,ténh₂us,τανύω,grc
58,ténh₂us,*tánuš,iir-pro
58,ténh₂us,*tánuṣ,inc-pro
58,ténh₂us,*tánuš,ira-pro
58,ténh₂us,𐬙𐬀𐬥𐬏,ae
58,ténh₂us,тӕнӕг,os
58,ténh₂us,թանգ,xcl
58,ténh₂us,pages=613-614,head=tenuis
60,sḗm,-,hyx-pro
60,sḗm,*hens,grk-pro
60,sḗm,-,grk-pro
60,sḗm,*śems,ine-toc-pro
60,sḗm,sas,xto
60,sḗm,ṣe,txb
61,tréyes,*treje,sqj-pro
61,tréyes,tri,sq
61,tréyes,*trḗs,ine-ana-pro
61,tréyes,երեք,xcl
61,tréyes,*tríjes,ine-bsl-pro
61,tréyes,trīs,lv
61,tréyes,trỹs,lt
61,tréyes,treji,ltg
61,tréyes,*tréyes,grk-pro
61,tréyes,tr=tri-,cms
61,tréyes,tre,xto
61,tréyes,trey,txb
62,kʷetwóres,*kátur,sqj-pro
62,kʷetwóres,katër,sq
62,kʷetwóres,*gʷetʷóres,ine-ana-pro
62,kʷetwóres,tr=teteri,xlc
62,kʷetwóres,չորք,xcl
62,kʷetwóres,page=547,head=č‘or-k‘
62,kʷetwóres,*ketur-,ine-bsl-pro
62,kʷetwóres,četri,lv
62,kʷetwóres,keturi,lt
62,kʷetwóres,keturjāi,prg
62,kʷetwóres,tetur,xsv
62,kʷetwóres,petranioi,xls
62,kʷetwóres,ketri-,txh
62,kʷetwóres,*ś(ä)twer,ine-toc-pro
62,kʷetwóres,śtwar,xto
62,kʷetwóres,śtwer,txb
63,pénkʷe,*penče,sqj-pro
63,pénkʷe,pensë,sq
63,pénkʷe,pesë,sq
63,pénkʷe,tr=paⁿta,xlu
63,pénkʷe,հինգ,xcl
63,pénkʷe,հինգ,hy
63,pénkʷe,*penk-,ine-bsl-pro
63,pénkʷe,penki,lt
63,pénkʷe,pieci,lv
63,pénkʷe,pēnkjāi,prg
63,pénkʷe,pank,xsv
63,pénkʷe,*kʷenkʷe,itc-pro
63,pénkʷe,𐌐𐌖𐌌𐌐𐌄,osc
63,pénkʷe,Pontius,la
63,pénkʷe,𐌐𐌖𐌌𐌐𐌄,xum
63,pénkʷe,päñ,xto
63,pénkʷe,piś,txb
64,swéḱs,*seksti,sqj-pro
64,swéḱs,gjashtë,sq
64,swéḱs,վեց,xcl
64,swéḱs,վեց,hy
64,swéḱs,*šéš,ine-bsl-pro
64,swéḱs,šešì,lt
64,swéḱs,seši,lv
64,swéḱs,*šwáĉš,iir-pro
64,swéḱs,*ṣwáṭṣ,inc-pro
64,swéḱs,*šwáš,iir-pro
64,swéḱs,𐬑𐬴𐬎𐬎𐬀𐬱,ae
64,swéḱs,şeş,ku
64,swéḱs,*seks,itc-pro
64,swéḱs,*eks₁w-,ccs-pro
64,swéḱs,ანში,lzz
64,swéḱs,ამშვი,xmf
64,swéḱs,ექუსი,oge
64,swéḱs,ექვსი,ka
64,swéḱs,უსგუ̂ა,sva
64,swéḱs,ṣäk,xto
64,swéḱs,ṣkas,txb
65,septḿ̥,*septati,sqj-pro
65,septḿ̥,shtatë,sq
65,septḿ̥,*septin,ine-bsl-pro
65,septḿ̥,septyni,lt
65,septḿ̥,septiņi,lv
65,septḿ̥,septīnjai,prg
65,septḿ̥,*septem,itc-pro
65,septḿ̥,ṣpät,xto
65,septḿ̥,ṣukt,txb
65,septḿ̥,*säptɜ,urj-ugr-pro
66,oḱtṓw,*aktōti,sqj-pro
66,oḱtṓw,tetë,sq
66,oḱtṓw,𐊀𐊆𐊗𐊙𐊗𐊀,xlc
66,oḱtṓw,*aśtō-,ine-bsl-pro
66,oḱtṓw,astoņi,lv
66,oḱtṓw,aštuoni,lt
66,oḱtṓw,ostoni,ltg
66,oḱtṓw,astōnjai,prg
66,oḱtṓw,*oktṓ,grk-pro
66,oḱtṓw,ὀκτώ,grc
66,oḱtṓw,οκτώ,el
66,oḱtṓw,*aštā́,iir-pro
66,oḱtṓw,*aṣṭā́,inc-pro
66,oḱtṓw,*aštā́,ira-pro
66,oḱtṓw,𐬀𐬱𐬙𐬀,ae
66,oḱtṓw,αταο,xbc
66,oḱtṓw,hašt,bal
66,oḱtṓw,heşt,ku
66,oḱtṓw,heşt,zza
66,oḱtṓw,в̌āх̌т,sgh
66,oḱtṓw,*oktō,itc-pro
66,oḱtṓw,*óktä,ine-toc-pro
66,oḱtṓw,okät,xto
66,oḱtṓw,okt,txb
66,oḱtṓw,*otxo-,ccs-pro
66,oḱtṓw,ოთხო,lzz
66,oḱtṓw,ოთხი,xmf
66,oḱtṓw,ოთხი,oge
66,oḱtṓw,ოთხი,ka
66,oḱtṓw,უ̂ოშთხუ̂,sva
67,h₁néwn̥,*neunti,sqj-pro
67,h₁néwn̥,nëntë,sq
67,h₁néwn̥,*ʔnū́n,ine-ana-pro
67,h₁néwn̥,𐊏𐊒𐊏𐊗𐊀𐊗𐊀,xlc
67,h₁néwn̥,ինն,xcl
67,h₁néwn̥,*newin,ine-bsl-pro
67,h₁néwn̥,deviņi,lv
67,h₁néwn̥,deveni,ltg
67,h₁néwn̥,devyni,lt
67,h₁néwn̥,newīnjai,prg
67,h₁néwn̥,*nawan,cel-pro
67,h₁néwn̥,nav,br
67,h₁néwn̥,naw,cy
67,h₁néwn̥,noí,sga
67,h₁néwn̥,naoi,ga
67,h₁néwn̥,nuy,gv
67,h₁néwn̥,naoi,gd
67,h₁néwn̥,*ennéwə,grk-pro
67,h₁néwn̥,ἐννέα,grc
67,h₁néwn̥,εννέα,el
67,h₁néwn̥,*nowem,itc-pro
67,h₁néwn̥,𐌍𐌖𐌅𐌉𐌌,xum
67,h₁néwn̥,ñu,xto
67,h₁néwn̥,ñu,txb
68,déḱm̥,*detsa,sqj-pro
68,déḱm̥,dhjetë,sq
68,déḱm̥,տասն,xcl
68,déḱm̥,տաս,hy
68,déḱm̥,*dešimtis,ine-bsl-pro
68,déḱm̥,dešimt,lt
68,déḱm̥,desmit,lv
68,déḱm̥,desīmtan,prg
68,déḱm̥,*dékə,grk-pro
68,déḱm̥,δέκα,grc
68,déḱm̥,δέκα,el
68,déḱm̥,*dekem,itc-pro
68,déḱm̥,*śäk,ine-toc-pro
68,déḱm̥,śäk,xto
68,déḱm̥,śak,txb
69,ḱm̥tóm,*śímta,ine-bsl-pro
69,ḱm̥tóm,simts,lv
69,ḱm̥tóm,šimtas,lt
69,ḱm̥tóm,ἕν,grc
69,ḱm̥tóm,ἑκατόν,grc
69,ḱm̥tóm,ἑκοτόν,grc
69,ḱm̥tóm,*kentom,itc-pro
69,ḱm̥tóm,*känte,ine-toc-pro
69,ḱm̥tóm,känt,xto
69,ḱm̥tóm,kante,txb
70,dwóh₁,*duwō,sqj-pro
70,dwóh₁,dy,sq
70,dwóh₁,երկու,xcl
70,dwóh₁,we,xto
70,dwóh₁,wi,txb
71,só,*դո-,xcl
71,só,*so,cel-pro
71,só,so,sga
71,só,seo,ga
71,só,seo,gd
71,só,shoh,gv
71,só,*ho,grk-pro
71,só,τῆμος,grc
71,só,ut,la
71,só,*tád,iir-pro
71,só,*tád,inc-pro
71,só,*tád,ira-pro
71,só,𐬵𐬀,ae
72,ís,*is,ine-bsl-pro
72,ís,jei,ltg
72,ís,jis,lt
72,ís,*es,cel-pro
72,ís,ed,sga
72,ís,wy,wlm
72,ís,*iz,gem-pro
72,ís,*ayám,iir-pro
72,ís,*ayám,inc-pro
72,ís,*ayám,ira-pro
72,ís,𐬀𐬌𐬌𐬇𐬨,ae
72,ís,yê,ku
72,ís,*is,itc-pro
72,ís,id,la
72,ís,*ja,gem-pro
72,ís,ἔνθεν,grc
72,ís,ईम्,sa
72,ís,ecce,la
72,ís,page=281,vol=I
73,éǵh₂,ne,sq
73,éǵh₂,մենք,hy
73,éǵh₂,mēs,lv
73,éǵh₂,mẽs,olt
73,éǵh₂,mẽs,lt
73,éǵh₂,mes,prg
73,éǵh₂,es,xsv
73,éǵh₂,ἐμός,grc
73,éǵh₂,εμείς,el
73,éǵh₂,*nosteros,itc-pro
73,éǵh₂,𐌄𐌂𐌏,xfa
73,éǵh₂,noster,la
73,éǵh₂,𐌄𐌊𐌞,spx
73,éǵh₂,𐌄𐌙𐌏,xve
73,éǵh₂,was,xto
73,éǵh₂,wes,txb
73,éǵh₂,*túh₂,ine-pro
73,éǵh₂,*swé,ine-pro
74,túh₂,ju,sq
74,túh₂,ձեր,xcl
74,túh₂,ձեր,hy
74,túh₂,*yūˀs,ine-bsl-pro
74,túh₂,jūs,lv
74,túh₂,ioūs,prg
74,túh₂,σός,grc
74,túh₂,εσείς,el
74,túh₂,voster,la
74,túh₂,tfei,osc
74,túh₂,𐌕𐌄𐌚𐌄𐌇,spx
74,túh₂,tefe,xum
74,túh₂,tu,xto
74,túh₂,tuwe,txb
74,túh₂,*éǵh₂,ine-pro
74,túh₂,*swé,ine-pro
75,swé,իւր,xcl
75,swé,իր,hy
75,swé,*hwe,grk-pro
75,swé,ἧλιξ,grc
75,swé,*éǵh₂,ine-pro
75,swé,*túh₂,ine-pro
75,swé,page=882,vol=III
76,kʷís,*kʷo-,ine-ana-pro
76,kʷís,քան,xcl
76,kʷís,when,en
76,kʷís,𐍈𐌰𐌽,got
76,kʷís,πῆμος,grc
76,kʷís,*kím,iir-pro
76,kʷís,*kím,inc-pro
76,kʷís,*čím,ira-pro
76,kʷís,𐬗𐬌𐬱,ae
76,kʷís,kîj,ku
76,kʷís,*kʷoi,itc-pro
76,kʷís,unde,la
76,kʷís,*kʷís,ine-pro
76,kʷís,kus,xto
76,kʷís,kᵤse,txb
77,wĺ̥kʷos,ulk,sq
77,wĺ̥kʷos,ujk,sq
77,wĺ̥kʷos,-,ine-ana-pro
77,wĺ̥kʷos,*lúkos,grk-pro
77,wĺ̥kʷos,λύκος,grc
77,wĺ̥kʷos,λύκος,el
77,wĺ̥kʷos,*lukʷos,itc-pro
77,wĺ̥kʷos,Λυκπ-,ine-pae
77,wĺ̥kʷos,walkwe,txb
78,dṓm,տանուտէր,xcl
78,dṓm,nams,lv
78,dṓm,namas,lt
78,dṓm,*domъ,sla-pro
78,dṓm,δόμος,grc
78,dṓm,*dám,iir-pro
78,dṓm,*dám,inc-pro
78,dṓm,*dám,ira-pro
78,dṓm,*domos,itc-pro
78,dṓm,domus,la
79,ǵónu,pages=540-541,head=&lt;sup&gt;(UZU)&lt;/sup&gt;genu- / ganu-
79,ǵónu,-,hyx-pro
79,ǵónu,ծունր,xcl
79,ǵónu,звено́,bg
79,ǵónu,звено́,ru
79,ǵónu,*gónu,grk-pro
79,ǵónu,γόνυ,grc
79,ǵónu,γόνατο,el
80,h₂ŕ̥tḱos,ar,sq
80,h₂ŕ̥tḱos,arushë,sq
80,h₂ŕ̥tḱos,արջ,xcl
80,h₂ŕ̥tḱos,արջ,hy
80,h₂ŕ̥tḱos,*árktos,grk-pro
80,h₂ŕ̥tḱos,ἄρκτος,grc
80,h₂ŕ̥tḱos,αρκούδα,el
80,h₂ŕ̥tḱos,*orssos,itc-pro
81,h₂éwis,-,hyx-pro
81,h₂éwis,passage=*hₐō(w)i-om 'egg',page=143
81,h₂éwis,*weitā,sqj-pro
81,h₂éwis,*wištā,ine-bsl-pro
81,h₂éwis,*swɨad,cel-bry-pro
81,h₂éwis,houat,br
81,h₂éwis,hos,kw
81,h₂éwis,hwyad,cy
81,h₂éwis,aoi,ga
81,h₂éwis,page=35,head=αίετός
81,h₂éwis,*αἴϝετος,grc
81,h₂éwis,αἰετός,grc
81,h₂éwis,passage=*sjāutā,page=75
82,dʰugh₂tḗr,-,xlu
82,dʰugh₂tḗr,𐊋𐊂𐊀𐊗𐊕𐊀,xlc
82,dʰugh₂tḗr,դուստր,xcl
82,dʰugh₂tḗr,դուստր,hy
82,dʰugh₂tḗr,*tʰugatēr,grk-pro
82,dʰugh₂tḗr,*fuɣtēr,itc-pro
82,dʰugh₂tḗr,𐌚𐌖𐌕𐌝𐌓,osc
82,dʰugh₂tḗr,ckācar,xto
82,dʰugh₂tḗr,tkācer,txb
83,swésōr,*swesarā,sqj-pro
83,swésōr,-,hyx-pro
83,swésōr,քոյր,xcl
83,swésōr,քույր,hy
83,swésōr,*hwéhōr,grk-pro
83,swésōr,ἔορ,grc
83,swésōr,ṣar,xto
83,swésōr,ṣer,txb
84,h₂nḗr,*nera,sqj-pro
84,h₂nḗr,njer,sq
84,h₂nḗr,njeri,sq
84,h₂nḗr,𐤫𐤵𐤭𐤮,xld
84,h₂nḗr,*anir,hyx-pro
84,h₂nḗr,*h₂n̥rós,ine-pro
84,h₂nḗr,ner,mga
84,h₂nḗr,nert,sga
84,h₂nḗr,neart,ga
84,h₂nḗr,neart,ga
84,h₂nḗr,nerth,xbm
84,h₂nḗr,nerth,kw
84,h₂nḗr,*anḗr,grk-pro
85,peh₂-,*páHti,iir-pro
85,peh₂-,*páHti,inc-pro
85,peh₂-,*páHti,ira-pro
85,peh₂-,𐬞𐬁𐬝,ae
85,peh₂-,page=392,head=*pasti I
85,peh₂-,*pāsk-,ine-toc-pro
85,peh₂-,paskenträ,txb
85,peh₂-,*paHyúš,iir-pro
85,peh₂-,*paHyúṣ,inc-pro
85,peh₂-,*paHyúš,ira-pro
85,peh₂-,𐬞𐬁𐬌𐬌𐬎,ae
85,peh₂-,पाल,sa
85,peh₂-,*páHtras,iir-pro
85,peh₂-,*páHθrah,ira-pro
85,peh₂-,𐬞𐬁𐬚𐬭𐬀,ae
85,peh₂-,պահ,xcl
85,peh₂-,pābulum,la
85,peh₂-,Πάν,grc
85,peh₂-,*puHšā́,iir-pro
85,peh₂-,*puHṣā́,inc-pro
85,peh₂-,*paH-,iir-pro
85,peh₂-,*paH-,ira-pro
85,peh₂-,panis,la
85,peh₂-,penetrō,la
85,peh₂-,Penātes,la
86,óynos,*ainja,sqj-pro
86,óynos,një,sq
86,óynos,*óynos,grk-pro
86,óynos,*Háynas,iir-pro
86,óynos,*Háynas,inc-pro
86,óynos,*oinos,itc-pro
86,óynos,*óywos,grk-pro
86,óynos,οἶος,grc
86,óynos,*aiˀnas,ine-bsl-pro
86,óynos,víenas,lt
86,óynos,vīns,ltg
87,néwos,*néwos,ine-ana-pro
87,néwos,նոր,xcl
87,néwos,նոր,hy
87,néwos,*nawas,ine-bsl-pro
87,néwos,*nowyos,cel-pro
87,néwos,*néwos,grk-pro
87,néwos,*náwas,iir-pro
87,néwos,*nowos,itc-pro
87,néwos,*ñuwe,ine-toc-pro
88,h₂ōwyóm,*yō(w)yo-,ine-pro
88,h₂ōwyóm,ձու,xcl
88,h₂ōwyóm,*āuyom,cel-pro
88,h₂ōwyóm,vi,br
88,h₂ōwyóm,wy,cy
88,h₂ōwyóm,oy,kw
88,h₂ōwyóm,og,sga
88,h₂ōwyóm,ubh,ga
88,h₂ōwyóm,ooh,gv
88,h₂ōwyóm,ubh,gd
88,h₂ōwyóm,*ōyyón,grk-pro
88,h₂ōwyóm,ᾠόν,grc
88,h₂ōwyóm,αβγό,el
88,h₂ōwyóm,*Hāwyám,iir-pro
88,h₂ōwyóm,*Hāwyám,inc-pro
88,h₂ōwyóm,*ōwom,itc-pro
89,pel-,*plaska,sqj-pro
89,pel-,plēne,lv
89,pel-,plėnìs,lt
89,pel-,pleynis,prg
89,pel-,*plěnà,sla-pro
89,pel-,plena,cs
89,pel-,плена́,ru
89,pel-,plẹ́na,sl
89,pel-,*pleḱ-,ine-pro
90,pel-,διπλός,grc
90,pel-,duplus,la
90,pel-,*falþaną,gem-pro
90,pel-,alt,sga
90,pel-,alt,ga
90,pel-,alt,gd
90,pel-,τρίπαλτος,grc
90,pel-,τριπλάσιος,grc
90,pel-,διπλοῦς,grc
91,plúsis,լու,xcl
91,plúsis,լու,hy
91,plúsis,ψύλλα,grc
91,plúsis,ψύλλος,el
91,plúsis,*plúšiš,iir-pro
91,plúsis,*plúṣiṣ,inc-pro
91,plúsis,*frušiš,ira-pro
91,plúsis,tr=frīgo,ydg
91,plúsis,pūlex,la
91,plúsis,puça,ca
91,plúsis,puce,fr
91,plúsis,pulga,gl
91,plúsis,pulce,it
91,plúsis,pulga,pt
91,plúsis,purice,ro
91,plúsis,pulga,es
92,wiHrós,-,hyx-pro
92,wiHrós,vīrs,lv
92,wiHrós,výras,lt
92,wiHrós,wijrs,prg
92,wiHrós,pages=579-580,head=ἱέραξ
92,wiHrós,*ϝῑρᾱξ,grc
92,wiHrós,ἱέρᾱξ,grc
92,wiHrós,*wir,ine-toc-pro
94,suHyús,ուստր,xcl
94,suHyús,ուստր,hy
94,suHyús,*hūyús,grk-pro
94,suHyús,υἱύς,grc
94,suHyús,𐀄𐀍,gmy
94,suHyús,se,xto
94,suHyús,soy,txb
95,médʰu,*métʰu,grk-pro
95,médʰu,μέθυ,grc
95,médʰu,*ḿətə,ine-toc-pro
95,médʰu,mīt,txb
96,ḱley-,*hliþą,gem-pro
96,ḱley-,слой,bg
96,ḱley-,sloj,cs
96,ḱley-,слой,ru
96,ḱley-,sloj,sh
97,ḱley-,*ĉrináwtī,ira-pro
97,ḱley-,šliñti,lt
97,ḱley-,κλίννω,grc
97,ḱley-,κέκλιται,grc
97,ḱley-,*ĉiĉrā́ya,iir-pro
97,ḱley-,*śiśrā́ya,inc-pro
97,ḱley-,*klaina,sqj-pro
97,ḱley-,"passage=*ḱloy-wo- 'slope, rise'",page=54
97,ḱley-,-,hyx-pro
97,ḱley-,-,hyx-pro
98,upó,*upela,sqj-pro
98,upó,ubël,sq
98,upó,*uɸo,cel-pro
98,upó,fo,sga
98,upó,fo,gd
98,upó,ὑπό,grc
98,upó,*upa-,iir-pro
98,upó,*upa-,inc-pro
98,upó,उप-,sa
98,upó,उप-,hi
98,upó,*supo,itc-pro
98,upó,sub,la
98,upó,page=1105,vol=III
98,upó,page=207,ger
99,sneygʷʰ-,*snáyǰʰati,iir-pro
99,sneygʷʰ-,*snáyǰati,ira-pro
99,sneygʷʰ-,ninguit,la
99,sneygʷʰ-,*sniǰʰyáti,iir-pro
99,sneygʷʰ-,*sníźʰyati,inc-pro
99,sneygʷʰ-,snigt,lv
99,sneygʷʰ-,snìgti,lt
99,sneygʷʰ-,жиниҷ,sgh
99,sneygʷʰ-,page=974,vol=III
99,sneygʷʰ-,page=772,vol=II
99,sneygʷʰ-,section=1.76,pages=68–69
100,wódr̥,*udrijā,sqj-pro
100,wódr̥,ujë,sq
100,wódr̥,𐀄𐀈,gmy
100,wódr̥,ὕδωρ,grc
100,wódr̥,*wáHr̥,iir-pro
100,wódr̥,*wáHr̥,inc-pro
100,wódr̥,වතුර ,si
100,wódr̥,*udá,inc-dar-pro
100,wódr̥,tr=odūr,ks
100,wódr̥,*undōr,itc-pro
100,wódr̥,*wärä,ine-toc-pro
100,wódr̥,wär,xto
100,wódr̥,war,txb
101,ḱer-,*krēāō,itc-pro
101,ḱer-,creō,la
101,ḱer-,*krēskō,itc-pro
101,ḱer-,crēscō,la
101,ḱer-,*krēzros,itc-pro
101,ḱer-,crēber,la
101,ḱer-,*kóros,grk-pro
101,ḱer-,κόρος,grc
101,ḱer-,*kórwos,grk-pro
101,ḱer-,κῶρος,grc
101,ḱer-,*Kerēs,itc-pro
101,ḱer-,Cerēs,la
101,ḱer-,սերտ,xcl
102,ḱer-,thur,sq
102,ḱer-,սարդ,xcl
102,ḱer-,սարիք,xcl
102,ḱer-,καῖρος,grc
102,ḱer-,शृङ्खल,sa
103,ǵr̥h₂nóm,*grunā,sqj-pro
103,ǵr̥h₂nóm,grûnë,sq
103,ǵr̥h₂nóm,grurë,sq
103,ǵr̥h₂nóm,*grānom,itc-pro
104,sénos,հին,xcl
104,sénos,*senaz,gem-pro
104,sénos,𐍃𐌹𐌽𐌴𐌹𐌲𐍃,got
104,sénos,*hénos,grk-pro
104,sénos,ἕνος,grc
104,sénos,*sánas,iir-pro
104,sénos,*sánas,inc-pro
104,sénos,*hánah,ira-pro
104,sénos,𐬵𐬀𐬥𐬀,ae-yng
104,sénos,page=553,head=senex
105,sek-,page=205,head=įsėkti
105,sek-,"secō, -āre",pages=550-551
105,sek-,sīgnum,page=563
105,sek-,*sekets,cel-pro
105,sek-,head=*segja-,page=430
105,sek-,page=331,head=*sex-skā/ī-
105,sek-,page=331,head=*sex-skā/ī-
105,sek-,hesk,xbm
105,sek-,hesq,br
105,sek-,hesc,kw
105,sek-,hescenn,wlm
105,sek-,seise,mga
105,sek-,*seksus,itc-pro
105,sek-,*saxom,itc-pro
105,sek-,saxum,la
105,sek-,sacēna,la
106,dʰuh₂mós,*ātuma,sqj-pro
106,dʰuh₂mós,tym,sq
106,dʰuh₂mós,*dū́ˀmas,ine-bsl-pro
106,dʰuh₂mós,dūmi,lv
106,dʰuh₂mós,dū́mas,lt
106,dʰuh₂mós,dumis,prg
106,dʰuh₂mós,dumacha,sga
106,dʰuh₂mós,dumacha,mga
106,dʰuh₂mós,*tʰūmós,grk-pro
106,dʰuh₂mós,*fūmos,itc-pro
107,deh₃-,*dānus,cel-pro
107,deh₃-,*dōˀnis,ine-bsl-pro
107,deh₃-,dhashë,sq
107,deh₃-,տամ,xcl
107,deh₃-,տալ,hy
108,krey-,*krini-,cel-pro
108,krey-,ara·chrin,sga
108,krey-,crynu,cy
108,krey-,*kríňňō,grk-pro
108,krey-,*krinō,itc-pro
108,krey-,cernō,la
108,krey-,*kreiðrom,ine-pro
108,krey-,crībrum,la
108,krey-,*kréimə,grk-pro
108,krey-,κρῖμα,grc
108,krey-,*kreimən,itc-pro
108,krey-,crīmen,la
108,krey-,*hrīdrą,gem-pro
108,krey-,*kritós,grk-pro
108,krey-,κριτός,grc
108,krey-,*kritos,itc-pro
108,krey-,crētus,la
109,keh₂p-,*kawnos,cel-pro
109,keh₂p-,cúan,sga
109,keh₂p-,cuan,ga
109,keh₂p-,cuan,gd
109,keh₂p-,*habanō,gem-pro
109,keh₂p-,pages=815-816,head=κώπη
109,keh₂p-,*kṓpā,grk-pro
109,keh₂p-,κώπη,grc
109,keh₂p-,capsa,la
110,h₁ed-,*h₁éd-,ine-pro
110,h₁ed-,*Hādáyati,iir-pro
110,h₁ed-,*Hādáyati,inc-pro
110,h₁ed-,ուտեմ,xcl
110,h₁ed-,ուտել,hy
110,h₁ed-,ἄριστον,grc
110,h₁ed-,*Hádnas,iir-pro
110,h₁ed-,*Hánnas,inc-pro
111,gʷṓws,*gauka,sqj-pro
111,gʷṓws,-,xlu
111,gʷṓws,կով,xcl
111,gʷṓws,*gōw-,ine-bsl-pro
111,gʷṓws,govs,lv
111,gʷṓws,*gʷous,grk-pro
111,gʷṓws,βοῦς,grc
111,gʷṓws,*gʷōs,itc-pro
111,gʷṓws,buv-,osc
111,gʷṓws,bum,xum
111,gʷṓws,bim,xvo
111,gʷṓws,bōs,la
111,gʷṓws,*kewä,ine-toc-pro
111,gʷṓws,ko,xto
111,gʷṓws,keu,txb
112,dl̥h₁gʰós,gjatë,sq
112,dl̥h₁gʰós,δολιχός,grc
113,h₂ṓws,-,sqj-pro
113,h₂ṓws,vesh,sq
113,h₂ṓws,-,hyx-pro
113,h₂ṓws,*auš-,ine-bsl-pro
113,h₂ṓws,auss,lv
113,h₂ṓws,ausis,lt
113,h₂ṓws,οὖς,grc
113,h₂ṓws,ὦς,grc
113,h₂ṓws,αυτί,el
113,h₂ṓws,*auzis,itc-pro
113,h₂ṓws,auris,la
114,werǵ-,*warĵ-,iir-pro
114,werǵ-,*warȷ́-,inc-pro
114,werǵ-,वृज्,sa
114,werǵ-,ὀργή,grc
114,werǵ-,argëtoj,sq
114,werǵ-,*wregeti,cel-pro
114,werǵ-,fairged,sga
114,werǵ-,gwneuthur,wlm
114,werǵ-,gwneud,cy
114,werǵ-,ὄργανον,grc
114,werǵ-,*swawr̥šti,iir-pro
114,werǵ-,*swawr̥ṣṭi,inc-pro
114,werǵ-,*wärk-,ine-toc-pro
114,werǵ-,wärkṣäl,xto
114,werǵ-,warkṣäl,txb
115,wṓkʷs,*wókʷs,grk-pro
115,wṓkʷs,ὄψ,grc
115,wṓkʷs,*wek,ine-toc-pro
115,wṓkʷs,*wōhmô,gem-pro
115,wṓkʷs,giwahan,goh
115,wṓkʷs,wēman,ang
116,ḱléwos,page=363,head=quaj ~ quej
116,ḱléwos,quaj,sq
116,ḱléwos,slave,lv
117,wekʷ-,*wákti,iir-pro
117,wekʷ-,*wákti,inc-pro
117,wekʷ-,*wáxti,ira-pro
117,wekʷ-,-bêj-,ku
117,wekʷ-,-,hyx-pro
117,wekʷ-,*wíwakti,iir-pro
117,wekʷ-,*wíwakti,inc-pro
117,wekʷ-,*wawā́ča,iir-pro
117,wekʷ-,*wawā́ća,inc-pro
117,wekʷ-,*wawā́ča,ira-pro
117,wekʷ-,𐬬𐬀𐬊𐬗𐬈,ae-yng
117,wekʷ-,*wékʷos,grk-pro
117,wekʷ-,ἔπος,grc
117,wekʷ-,*uktíš,iir-pro
117,wekʷ-,*uktíṣ,inc-pro
117,wekʷ-,*uxtíš,ira-pro
117,wekʷ-,𐬎𐬑𐬙𐬌‎,ae
117,wekʷ-,-,ine-bsl-pro
117,wekʷ-,*waktrám,iir-pro
117,wekʷ-,*waktrám,inc-pro
117,wekʷ-,*wahtaz,gem-pro
117,wekʷ-,váttur,fo
117,wekʷ-,*woxsman,cel-pro
117,wekʷ-,fúaimm,mga
117,wekʷ-,fuaim,ga
117,wekʷ-,fuaim,gd
117,wekʷ-,*uktás,iir-pro
117,wekʷ-,*uktás,inc-pro
117,wekʷ-,*Hsūktás,inc-pro
117,wekʷ-,*Hhūxtáh,ira-pro
117,wekʷ-,*ewrúwokʷā,grk-pro
117,wekʷ-,εὐρύοπα,grc
117,wekʷ-,hw=erwähnen,ed=22
118,ḱlew-,κλέω,grc
118,ḱlew-,κλύω,grc
118,ḱlew-,*ĉr̥wáHti,iir-pro
118,ḱlew-,*ĉr̥wáHti,ira-pro
118,ḱlew-,𐬯𐬭𐬎𐬌𐬌𐬉,ae
118,ḱlew-,clueō,la
118,ḱlew-,*ĉrāwáyati,iir-pro
118,ḱlew-,*śrāwáyati,inc-pro
118,ḱlew-,*ĉrāwáyati,ira-pro
118,ḱlew-,𐬯𐬭𐬁𐬎𐬎𐬀𐬌𐬌𐬈𐬌𐬙𐬌,ae
118,ḱlew-,*hleumaz,gem-pro
118,ḱlew-,ljómur,fo
118,ḱlew-,hljömm,gmq-bot
118,ḱlew-,𐌷𐌻𐌹𐌿𐌼𐌰,got
118,ḱlew-,*ĉráwma,iir-pro
118,ḱlew-,*ĉráwma,ira-pro
118,ḱlew-,*hleumundaz,gem-pro
118,ḱlew-,*ĉráwmatam,iir-pro
118,ḱlew-,*śráwmatam,inc-pro
118,ḱlew-,*kléwēs,grk-pro
118,ḱlew-,Περικλῆς,grc
118,ḱlew-,*ĉrútiš,iir-pro
118,ḱlew-,*śrútiṣ,inc-pro
118,ḱlew-,լու,xcl
118,ḱlew-,loud,en
118,ḱlew-,luid,nl
118,ḱlew-,laut,de
